Org Number,Legal Name,SNI Code,Region,Classification,Legal Form,Founded Year,Personnel Costs,Board Total,Board Women,Board Men,Total Funding,turnover_first_year,turnover_last_year,turnover_first_value,turnover_last_value,turnover_cagr_pct,employees_first_year,employees_last_year,employees_first_value,employees_last_value,employees_cagr_pct,turnover_2023,turnover_2024,employees_2023,employees_2024,efficiency_growth_gap_pct,turnover_per_employee_2024,sni_2digit,division_interval,section_code,section_desc,time_span,log_turnover_2024,log_employees_2024,log_turnover_per_employee_2024,firm_age_2024,board_women_share,log_personnel_costs,log_total_funding
ORG_00218,Company_00218,72190,Uppsala län,Startup,aktiebolag,2016,14634000.0,5.0,1.0,4.0,2050000.0,2016.0,2024.0,35000.0,15677000.0,114.48620456885052,2017.0,2024.0,4.0,9.0,12.28242619935509,32971000.0,15677000.0,7.0,9.0,102.20377836949544,1741888.888888889,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,16.56770529183838,2.302585092994046,14.370481224803715,8.0,0.2,16.498858214760126,14.53335083891935
ORG_00221,Company_00221,70220,Västerbottens län,Startup,aktiebolag,2016,675000.0,1.0,1.0,0.0,1315220.44,2016.0,2024.0,768000.0,1016000.0,3.5598853569271505,2016.0,2024.0,2.0,1.0,-8.299595679532878,1577000.0,1016000.0,1.0,1.0,11.859481036460028,1016000.0,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,13.831384891372048,0.6931471805599453,13.831384891372048,8.0,1.0,13.42246945133505,14.089515604854345
ORG_00251,Company_00251,46410,Kronobergs län,Startup,aktiebolag,2016,66000.0,2.0,1.0,1.0,91730.0,2016.0,2024.0,247000.0,304000.0,2.6294682679323556,2016.0,2024.0,1.0,1.0,0.0,175000.0,304000.0,1.0,1.0,2.6294682679323556,304000.0,46,46-47,G,WHOLESALE AND RETAIL TRADE,8.0,12.624786269856633,0.6931471805599453,12.624786269856633,8.0,0.5,11.097425172408931,11.426615660003202
ORG_00261,Company_00261,70220,Stockholms län,Startup,aktiebolag,2016,1151000.0,1.0,1.0,0.0,14599.0,2016.0,2024.0,111000.0,2032000.0,43.821922776518086,2017.0,2024.0,1.0,2.0,10.408951367381224,2234000.0,2032000.0,2.0,2.0,33.41297140913686,1016000.0,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,14.524531579806373,1.0986122886681098,13.831384891372048,8.0,1.0,13.956142556513372,9.588776807696428
ORG_00269,Company_00269,71124,Hallands län,Startup,aktiebolag,2016,1956000.0,4.0,0.0,4.0,1984729.5,2016.0,2024.0,674000.0,6203000.0,31.97532360784954,2016.0,2024.0,1.0,5.0,22.284454499385188,6005000.0,6203000.0,4.0,5.0,9.690869108464351,1240600.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,15.640543765167559,1.791759469228055,14.031106497582412,8.0,0.0,14.486412640824213,14.500993694624118
ORG_00275,Company_00275,71122,Stockholms län,Startup,aktiebolag,2016,850000.0,3.0,0.0,3.0,1881000.0,2016.0,2024.0,2098000.0,5388000.0,12.513015080775647,2016.0,2024.0,7.0,1.0,-17.283933200393964,538000.0,5388000.0,2.0,1.0,29.796948281169612,5388000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,15.499685002109999,0.6931471805599453,15.499685002109999,8.0,0.0,13.652992804936396,14.447314639915136
ORG_00282,Company_00282,27900,Västra Götalands län,Scaleup,aktiebolag,2016,37937000.0,1.0,0.0,1.0,9031212.15,2016.0,2024.0,26995000.0,207300000.0,29.02221585436562,2016.0,2024.0,5.0,19.0,18.16067128145198,159359000.0,207300000.0,18.0,19.0,10.86154457291364,10910526.315789474,27,10-33,C,MANUFACTURING,8.0,19.149677582229934,2.995732273553991,16.20523868989417,8.0,0.0,17.451437473484965,16.016197262991838
ORG_00294,Company_00294,53202,Stockholms län,Startup,aktiebolag,2016,18590000.0,5.0,0.0,5.0,2466082.1,2016.0,2024.0,1203000.0,25580000.0,46.539384848504994,2016.0,2024.0,1.0,16.0,41.42135623730952,23274000.0,25580000.0,22.0,16.0,5.118028611195477,1598750.0,53,49-53,H,TRANSPORTATION AND STORAGE,8.0,17.05732139320801,2.833213344056216,14.284733257363657,8.0,0.0,16.738134413489988,14.718141660435489
ORG_00311,Company_00311,85599,Västra Götalands län,Startup,aktiebolag,2016,35077000.0,4.0,1.0,3.0,749800.0,2016.0,2024.0,13000.0,57475000.0,185.5564363405394,2016.0,2024.0,9.0,31.0,16.71855386767158,62118000.0,57475000.0,40.0,31.0,168.83788247286782,1854032.2580645161,85,85,Q,EDUCATION,8.0,17.866860646012388,3.4657359027997265,14.432873963493169,8.0,0.25,17.373056231505885,13.527563116972043
ORG_00324,Company_00324,62020,Gävleborgs län,Startup,aktiebolag,2016,1326000.0,1.0,0.0,1.0,70000.0,2016.0,2024.0,56000.0,476000.0,30.67044368081653,2016.0,2024.0,2.0,2.0,0.0,501000.0,476000.0,2.0,2.0,30.67044368081653,238000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,13.073175234051686,1.0986122886681098,12.380030154325457,8.0,0.0,14.097678203875473,11.156264806643742
ORG_00336,Company_00336,62010,Skåne län,Startup,aktiebolag,2016,103626000.0,2.0,0.0,2.0,250000.0,2016.0,2024.0,2483000.0,134167000.0,64.65829864032015,2016.0,2024.0,4.0,139.0,55.81861906488339,128492000.0,134167000.0,147.0,139.0,8.839679575436762,965230.2158273382,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,18.714595858077143,4.941642422609304,13.780122953514788,8.0,0.0,18.456298831204197,12.429220196836383
ORG_00344,Company_00344,71122,Jämtlands län,Startup,aktiebolag,2016,1599000.0,4.0,1.0,3.0,1670852.0,2016.0,2024.0,5000.0,2580000.0,118.31381186694672,2016.0,2024.0,2.0,5.0,12.135339197013861,6473000.0,2580000.0,6.0,5.0,106.17847266993286,516000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,14.763300344494624,1.791759469228055,13.153863982446317,8.0,0.25,14.284889617206765,14.328844832433145
ORG_00345,Company_00345,73200,Västra Götalands län,Startup,aktiebolag,2016,1536000.0,2.0,0.0,2.0,100000.0,2016.0,2024.0,196000.0,2969000.0,40.45728383871599,2017.0,2024.0,3.0,3.0,0.0,3798000.0,2969000.0,2.0,3.0,40.45728383871599,989666.6666666666,73,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,14.903736090559581,1.3862943611198906,13.805124475518502,8.0,0.0,14.24469284373121,11.51293546492023
ORG_00350,Company_00350,62010,Skåne län,Startup,aktiebolag,2016,7324000.0,4.0,1.0,3.0,711987.87,2016.0,2024.0,1903000.0,10885000.0,24.357993354931917,2016.0,2024.0,5.0,7.0,4.2956042188392995,10123000.0,10885000.0,8.0,7.0,20.06238913609262,1555000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,16.202896344520326,2.0794415416798357,14.256986746682081,8.0,0.25,15.80666732131394,13.47581755824946
ORG_00361,Company_00361,27400,Örebro län,Startup,aktiebolag,2016,1213000.0,3.0,1.0,2.0,450000.0,2016.0,2024.0,3849000.0,6847000.0,7.465497140528421,2016.0,2024.0,4.0,2.0,-8.299595679532878,7193000.0,6847000.0,3.0,2.0,15.765092820061298,3423500.0,27,10-33,C,MANUFACTURING,8.0,15.739321304152554,1.0986122886681098,15.046174269641941,8.0,0.3333333333333333,14.008608012328155,13.017005083966255
ORG_00363,Company_00363,61100,Skåne län,Startup,aktiebolag,2016,3100000.0,1.0,0.0,1.0,4798467.66,2016.0,2024.0,18000.0,3213000.0,91.18542356770267,2016.0,2024.0,1.0,5.0,22.284454499385188,4845000.0,3213000.0,6.0,5.0,68.90096906831748,642600.0,61,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,14.982715949333553,1.791759469228055,13.373279281840711,8.0,0.0,14.946912992035967,15.383807395810821
ORG_00403,Company_00403,70220,Stockholms län,Startup,aktiebolag,2016,28542000.0,4.0,0.0,4.0,971182.04,2016.0,2024.0,722000.0,39183000.0,64.74796576598266,2016.0,2024.0,1.0,27.0,50.98036484771049,32437000.0,39183000.0,30.0,27.0,13.767600918272166,1451222.2222222222,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,17.48375356274904,3.332204510175204,14.187917360297545,8.0,0.0,17.16688727967856,13.786270236202437
ORG_00413,Company_00413,47300,Södermanlands län,Startup,aktiebolag,2017,692000.0,1.0,0.0,1.0,300000.0,2017.0,2024.0,254000.0,1909000.0,33.394796057987854,2018.0,2024.0,1.0,1.0,0.0,1407000.0,1909000.0,1.0,1.0,33.394796057987854,1909000.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,14.462090626542215,0.6931471805599453,14.462090626542215,7.0,0.0,13.447342679685468,12.611541086966115
ORG_00432,Company_00432,43320;58110;59110,Skåne län,Startup,aktiebolag,2016,701000.0,2.0,1.0,1.0,300000.0,2016.0,2024.0,1306000.0,1123000.0,-1.8693733022892678,2016.0,2024.0,2.0,2.0,0.0,1359000.0,1123000.0,2.0,2.0,-1.8693733022892678,561500.0,43,41-43,F,CONSTRUCTION,8.0,13.931515124192133,1.0986122886681098,13.23836883410295,8.0,0.5,13.460264592549233,12.611541086966115
ORG_00433,Company_00433,03119,Västra Götalands län,Startup,aktiebolag,2016,281000.0,1.0,1.0,0.0,49521.0,2016.0,2024.0,413000.0,454000.0,1.190146612421361,2016.0,2024.0,1.0,1.0,0.0,664000.0,454000.0,1.0,1.0,1.190146612421361,454000.0,3,01-03,A,"AGRICULTURE, FORESTRY AND FISHING",8.0,13.025854679664231,0.6931471805599453,13.025854679664231,8.0,1.0,12.546113507028412,10.810172294265048
ORG_00439,Company_00439,72190,Gävleborgs län,Startup,aktiebolag,2016,5513000.0,3.0,1.0,2.0,32985960.0,2016.0,2024.0,1704000.0,4981000.0,14.348604507393237,2016.0,2024.0,1.0,9.0,31.60740129524924,7441000.0,4981000.0,9.0,9.0,-17.258796787856003,553444.4444444445,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,15.421141432818299,2.302585092994046,13.22391846158366,8.0,0.3333333333333333,15.522619678961247,17.311592604669762
ORG_00442,Company_00442,63910,Västra Götalands län,Startup,aktiebolag,2016,14139000.0,4.0,0.0,4.0,562869.44,2016.0,2024.0,597000.0,3937000.0,26.589850058442455,2016.0,2024.0,1.0,20.0,45.42154334489537,2349000.0,3937000.0,15.0,20.0,-18.831693286452914,196850.0,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,15.185929823926351,3.044522437723423,12.19020237636914,8.0,0.0,16.464447565300336,13.240804756305234
ORG_00467,Company_00467,32501,Uppsala län,Startup,aktiebolag,2016,540000.0,2.0,0.0,2.0,954795.64,2016.0,2024.0,211000.0,4361000.0,46.02020503500148,2016.0,2024.0,2.0,2.0,0.0,4704000.0,4361000.0,2.0,2.0,46.02020503500148,2180500.0,32,10-33,C,MANUFACTURING,8.0,15.288212176130083,1.0986122886681098,14.595065224875263,8.0,0.0,13.199326270390594,13.769253654379037
ORG_00483,Company_00483,32501,Skåne län,Startup,aktiebolag,2016,2530000.0,7.0,3.0,4.0,1447311.43,2016.0,2024.0,19000.0,2606000.0,84.99185245096123,2016.0,2024.0,1.0,5.0,22.284454499385188,2410000.0,2606000.0,5.0,5.0,62.70739795157604,521200.0,32,10-33,C,MANUFACTURING,8.0,14.773327420396708,1.791759469228055,13.163891042880257,8.0,0.42857142857142855,14.743730255960541,14.185218897994814
ORG_00500,Company_00500,56210;69201,Stockholms län,Startup,aktiebolag,2016,190000.0,1.0,1.0,0.0,561615.77,2016.0,2024.0,316000.0,399000.0,2.9581491163602536,2016.0,2024.0,1.0,1.0,0.0,0.0,399000.0,1.0,1.0,2.9581491163602536,399000.0,56,55-56,I,ACCOMMODATION AND FOOD SERVICE ACTIVITIES,8.0,12.896719202134523,0.6931471805599453,12.896719202134523,8.0,1.0,12.154784614286667,13.238574992359016
ORG_00501,Company_00501,58290,Västra Götalands län,Startup,aktiebolag,2016,1542000.0,2.0,1.0,1.0,1305628.7,2016.0,2024.0,369000.0,2670000.0,28.066521021775827,2016.0,2024.0,1.0,2.0,9.05077326652577,2437000.0,2670000.0,2.0,2.0,19.015747755250057,1335000.0,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",8.0,14.797589404908198,1.0986122886681098,14.104442598879876,8.0,0.5,14.248591481613632,14.082196011095009
ORG_00503,Company_00503,71121;71129,Blekinge län,Startup,aktiebolag,2016,1964000.0,1.0,0.0,1.0,782371.0,2016.0,2024.0,243000.0,3933000.0,41.62493028883969,2016.0,2024.0,1.0,2.0,9.05077326652577,3684000.0,3933000.0,2.0,2.0,32.574157022313926,1966500.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,15.18491330567275,1.0986122886681098,14.491766379371542,8.0,0.0,14.490494277061389,13.5700856097413
ORG_00515,Company_00515,58290,Stockholms län,Startup,aktiebolag,2017,7473000.0,7.0,0.0,7.0,703000.0,2017.0,2024.0,1013000.0,12396000.0,43.01504653156667,2017.0,2024.0,1.0,11.0,40.85438884286994,10098000.0,12396000.0,10.0,11.0,2.1606576886967304,1126909.0909090908,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",7.0,16.332884478560956,2.4849066497880004,13.934990012474039,7.0,0.0,15.826807216727486,13.463113593266897
ORG_00521,Company_00521,62020,Hallands län,Scaleup,aktiebolag,2016,7908000.0,5.0,2.0,3.0,1200000.0,2016.0,2024.0,898000.0,14423000.0,41.48891243286121,2016.0,2024.0,3.0,7.0,11.172429901592373,12810000.0,14423000.0,9.0,7.0,30.31648253126884,2060428.5714285714,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,16.48433478189935,2.0794415416798357,14.538425048846138,8.0,0.4,15.88338558972686,13.997832948091215
ORG_00533,Company_00533,39000,Dalarnas län,Startup,aktiebolag,2016,2821000.0,1.0,0.0,1.0,332500.0,2016.0,2024.0,2349000.0,10254000.0,20.226799755867365,2016.0,2024.0,1.0,4.0,18.920711500272102,11850000.0,10254000.0,5.0,4.0,1.306088255595263,2563500.0,39,36-39,E,"WATER SUPPLY; SEWERAGE, WASTE MANAGEMENT AND REMEDIATION ACTIVITIES",8.0,16.143178528848697,1.6094379124341003,14.756884460297488,8.0,0.0,14.852602344468297,12.71439814659232
ORG_00534,Company_00534,93199,Stockholms län,Startup,aktiebolag,2016,8520000.0,5.0,1.0,4.0,357897.02,2016.0,2024.0,2000.0,10135000.0,190.46861883103534,2016.0,2024.0,1.0,13.0,37.79800151366282,6337000.0,10135000.0,9.0,13.0,152.67061731737252,779615.3846153846,93,90-93,S,"ARTS, SPORTS AND RECREATION",8.0,16.131505436536216,2.6390573296152584,13.566557263089647,8.0,0.2,15.957927016176384,12.78800336446723
ORG_00546,Company_00546,85594,Norrbottens län,Startup,aktiebolag,2016,636000.0,2.0,1.0,1.0,134474.0,2016.0,2024.0,705000.0,474000.0,-4.841266531805166,2016.0,2024.0,1.0,4.0,18.920711500272102,839000.0,474000.0,1.0,4.0,-23.761978032077266,118500.0,85,85,Q,EDUCATION,8.0,13.06896471037963,1.6094379124341003,11.682676678340282,8.0,0.5,13.362955414648066,11.809133587141444
ORG_00550,Company_00550,62010,Västra Götalands län,Startup,aktiebolag,2017,2525000.0,5.0,1.0,4.0,189408.0,2017.0,2024.0,130000.0,2576000.0,53.20963302728765,2017.0,2024.0,3.0,4.0,4.195362743720854,1379000.0,2576000.0,6.0,4.0,49.014270283566795,644000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,14.761748754405064,1.6094379124341003,13.375455557880317,7.0,0.2,14.741752016731123,12.151663977084556
ORG_00555,Company_00555,66190,Skåne län,Startup,aktiebolag,2016,22206000.0,6.0,1.0,5.0,409891.87,2016.0,2024.0,1000.0,10019000.0,216.3028077550233,2017.0,2024.0,6.0,26.0,23.303267484803357,9440000.0,10019000.0,24.0,26.0,192.99954027021994,385346.1538461539,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,8.0,16.119993948051757,3.295836866004329,12.861899905285918,8.0,0.16666666666666666,16.915873125629222,12.923651111854683
ORG_00590,Company_00590,62010,Stockholms län,Startup,aktiebolag,2016,1037000.0,1.0,0.0,1.0,238000.0,2016.0,2024.0,12000.0,3674000.0,104.52421679074715,2016.0,2024.0,1.0,2.0,9.05077326652577,2807000.0,3674000.0,2.0,2.0,95.47344352422138,1837000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,15.116791816940077,1.0986122886681098,14.42364490856293,8.0,0.0,13.851843451531353,12.380030154325457
ORG_00604,Company_00604,71124,Värmlands län,Startup,aktiebolag,2017,19129000.0,4.0,0.0,4.0,112750.0,2017.0,2024.0,21150000.0,149208000.0,32.193979562809446,2017.0,2024.0,12.0,20.0,7.570373984278356,105547000.0,149208000.0,21.0,20.0,24.62360557853109,7460400.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,18.820851870301475,3.044522437723423,15.825119724086491,7.0,0.0,16.766716118411438,11.632937126505194
ORG_00610,Company_00610,62010,Stockholms län,Startup,aktiebolag,2017,715000.0,1.0,0.0,1.0,290000.0,2017.0,2024.0,891000.0,1718000.0,9.833561160364447,2017.0,2024.0,1.0,1.0,0.0,1053000.0,1718000.0,1.0,1.0,9.833561160364447,1718000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,14.356671963598345,0.6931471805599453,14.356671963598345,7.0,0.0,13.480039220276565,12.577639650232573
ORG_00635,Company_00635,8690,Stockholms län,Startup,aktiebolag,2016,2549000.0,3.0,1.0,2.0,573775.55,2016.0,2024.0,563000.0,16586000.0,52.635009577385695,2016.0,2024.0,1.0,3.0,14.72026904398771,13141000.0,16586000.0,3.0,3.0,37.91474053339799,5528666.666666667,86,86-88,R,HUMAN HEALTH AND SOCIAL WORK ACTIVITIES,8.0,16.624069584285095,1.3862943611198906,15.525457416200597,8.0,0.3333333333333333,14.751212075668885,13.259995313796065
ORG_00637,Company_00637,4752,Västra Götalands län,Startup,aktiebolag,2016,982000.0,5.0,0.0,5.0,236750.0,2016.0,2024.0,223000.0,10903000.0,62.612955655693135,2018.0,2024.0,1.0,3.0,20.093695517600274,9272000.0,10903000.0,3.0,3.0,42.51926013809286,3634333.3333333335,47,46-47,G,WHOLESALE AND RETAIL TRADE,8.0,16.20454863040639,1.3862943611198906,15.105936525173998,8.0,0.0,13.797347605666022,12.37476423490424
ORG_00688,Company_00688,63110,Skåne län,Startup,aktiebolag,2016,4000.0,3.0,1.0,2.0,431236.67,2016.0,2024.0,200000.0,751000.0,17.984849439291995,2017.0,2024.0,1.0,1.0,0.0,747000.0,751000.0,1.0,1.0,17.984849439291995,751000.0,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,13.529162262303307,0.6931471805599453,13.529162262303307,8.0,0.3333333333333333,8.294299608857235,12.97441465561462
ORG_00689,Company_00689,62010,Stockholms län,Startup,aktiebolag,2016,1763000.0,3.0,2.0,1.0,600000.0,2016.0,2024.0,6000.0,9910000.0,152.48774319874835,2016.0,2024.0,1.0,2.0,9.05077326652577,8679000.0,9910000.0,3.0,2.0,143.43696993222258,4955000.0,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,16.10905500721434,1.0986122886681098,15.415907927562552,8.0,0.6666666666666666,14.382528028594821,13.304686600863562
ORG_00720,Company_00720,71124,Västra Götalands län,Startup,aktiebolag,2017,278000.0,3.0,0.0,3.0,817500.0,2020.0,2024.0,241000.0,774000.0,33.869296008310236,2017.0,2024.0,2.0,1.0,-9.427633573609329,1239000.0,774000.0,1.0,1.0,43.296929581919564,774000.0,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",4.0,13.559328444560693,0.6931471805599453,13.559328444560693,7.0,0.0,12.535379989788607,13.614007404994387
ORG_00736,Company_00736,63110,Västerbottens län,Startup,aktiebolag,2017,0.0,1.0,0.0,1.0,1690185.69,2017.0,2024.0,25000.0,658000.0,59.55043168143417,2017.0,2024.0,1.0,1.0,0.0,619000.0,658000.0,1.0,1.0,59.55043168143417,658000.0,63,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,13.396961730063138,0.6931471805599453,13.396961730063138,7.0,0.0,0.0,14.340349548253798
ORG_00747,Company_00747,85510,Hallands län,Startup,aktiebolag,2016,505000.0,1.0,1.0,0.0,90475.0,2016.0,2024.0,337000.0,699000.0,9.548367326269712,2016.0,2024.0,2.0,1.0,-8.299595679532878,723000.0,699000.0,2.0,1.0,17.84796300580259,699000.0,85,85,Q,EDUCATION,8.0,13.457407451830088,0.6931471805599453,13.457407451830088,8.0,1.0,13.132315688453556,11.412839901147873
ORG_00748,Company_00748,47722,Västra Götalands län,Startup,aktiebolag,2017,696000.0,1.0,1.0,0.0,124398.0,2017.0,2024.0,1101000.0,1904000.0,8.13911314546134,2017.0,2024.0,1.0,1.0,0.0,2403000.0,1904000.0,1.0,1.0,8.13911314546134,1904000.0,47,46-47,G,WHOLESALE AND RETAIL TRADE,7.0,14.459468019543394,0.6931471805599453,14.459468019543394,7.0,1.0,13.453106376097134,11.731249420669698
ORG_00756,Company_00756,58290,Västra Götalands län,Startup,aktiebolag,2017,5286000.0,4.0,3.0,1.0,4375968.779999999,2017.0,2024.0,19000.0,12329000.0,152.19657182917717,2017.0,2024.0,1.0,4.0,21.90136542044754,10350000.0,12329000.0,5.0,4.0,130.29520640872963,3082250.0,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",7.0,16.327464849960265,1.6094379124341003,14.941170732169063,7.0,0.75,15.480572563325318,15.291638717210017
ORG_00761,Company_00761,58210,Stockholms län,Scaleup,aktiebolag,2017,9007000.0,1.0,0.0,1.0,1200000.0,2017.0,2024.0,516000.0,56344000.0,95.51097391520047,2017.0,2024.0,15.0,7.0,-10.31594126651637,20174000.0,56344000.0,9.0,7.0,105.82691518171684,8049142.857142857,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES",7.0,17.846986333155503,2.0794415416798357,15.901076290588893,7.0,0.0,16.013512721790633,13.997832948091215
ORG_00762,Company_00762,62010,Stockholms län,Startup,aktiebolag,2016,23902000.0,4.0,3.0,1.0,1075308.79,2016.0,2024.0,8000.0,33284000.0,183.3956572184964,2016.0,2024.0,4.0,18.0,20.684519103403254,13068000.0,33284000.0,14.0,18.0,162.71113811509315,1849111.111111111,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,17.320587389046924,2.9444389791664403,14.43021614190653,8.0,0.75,16.989472737246466,13.888119354773144
ORG_00786,Company_00786,72190,Uppsala län,Startup,aktiebolag,2016,0.0,1.0,0.0,1.0,300000.0,2016.0,2024.0,320000.0,645000.0,9.156905933473357,2016.0,2024.0,1.0,1.0,0.0,732000.0,645000.0,1.0,1.0,9.156905933473357,645000.0,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,13.377007146164305,0.6931471805599453,13.377007146164305,8.0,0.0,0.0,12.611541086966115
ORG_00787,Company_00787,62010,Skåne län,Startup,aktiebolag,2016,21727000.0,3.0,2.0,1.0,110000.0,2016.0,2024.0,285000.0,28615000.0,77.91747697843871,2016.0,2024.0,3.0,13.0,20.11652575607743,6737000.0,28615000.0,9.0,13.0,57.800951222361284,2201153.846153846,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",8.0,17.169441648772047,2.6390573296152584,14.60449271067088,8.0,0.6666666666666666,16.89406633074306,11.608244735642321
ORG_00794,Company_00794,71123,Stockholms län,Scaleup,aktiebolag,2016,49182000.0,8.0,1.0,7.0,5716912.0,2016.0,2024.0,3899000.0,191365000.0,62.69104896584765,2016.0,2024.0,9.0,41.0,20.86976240459226,239652000.0,191365000.0,34.0,41.0,41.82128656125539,4667439.024390244,71,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",8.0,19.069693162373348,3.7376696182833684,15.356121304693657,8.0,0.125,17.711038281195865,15.558939532358758
ORG_00799,Company_00799,72190,Stockholms län,Startup,aktiebolag,2017,9256000.0,4.0,1.0,3.0,1380917.0,2017.0,2024.0,1248000.0,9295000.0,33.222138659632435,2017.0,2024.0,1.0,9.0,36.87381066422017,6345000.0,9295000.0,8.0,9.0,-3.6516720045877378,1032777.7777777778,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES",7.0,16.0449872867224,2.302585092994046,13.8477635700635,7.0,0.25,16.040782655893672,14.138259053365676
ORG_00815,Company_00815,62030,Östergötlands län,Startup,aktiebolag,2017,36599000.0,4.0,1.0,3.0,528855.84,2017.0,2024.0,105000.0,42250000.0,135.55431223723997,2017.0,2024.0,1.0,57.0,78.17192207982133,30494000.0,42250000.0,63.0,57.0,57.38239015741864,741228.0701754387,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES",7.0,17.559114935436096,4.060443010546419,13.516064993044424,7.0,0.25,17.41553150291711,13.178473050396677
ORG_00826,Company_00826,64202,Kronobergs län,Startup,aktiebolag,2017,96000.0,1.0,0.0,1.0,609695.17,2017.0,2024.0,12000.0,945000.0,86.59196466332138,2017.0,2024.0,1.0,1.0,0.0,118000.0,945000.0,1.0,1.0,86.59196466332138,945000.0,64,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,7.0,13.758941264676379,0.6931471805599453,13.758941264676379,7.0,0.0,11.472113887062386,13.320716030098254
