model_name,weighting_name,term,coef,std_err,t_value,p_value,n_obs,dof,r_squared
extended_company_controls,ols_equal_weights,region_Gävleborgs län,50.42709266366298,60.543867635912825,0.8329017393951742,0.4055252520321533,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Hallands län,-21.24478333898469,55.22881472191905,-0.3846684642057531,0.700740188361452,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Jämtlands län,-15.443788687663016,65.72727855727813,-0.23496771852807666,0.8143850169432946,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Jönköpings län,103.26816652709387,61.59264770202278,1.676631389945953,0.09459730826616232,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Kalmar län,-57.743802032215946,60.31581483328913,-0.9573575718377983,0.33911406518337106,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Kronobergs län,-16.49655140996463,62.269543513255385,-0.2649216692339007,0.7912414407464248,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Norrbottens län,-20.30112511957571,60.73621531491131,-0.3342507433878843,0.7384106864869233,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Skåne län,28.79657566644692,47.80037834787104,0.6024340530712448,0.5473145794389576,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Stockholms län,26.526769773805114,43.773858126092435,0.6059956994741849,0.5449499099441186,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Södermanlands län,19.303700323091906,101.50831186943881,0.19016866665973672,0.8492982999936003,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Uppsala län,59.47924449922581,53.2472638622129,1.1170385140002557,0.26482111617266024,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Värmlands län,-56.76673197920768,59.12406539161751,-0.9601290371899214,0.3377197211669498,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Västerbottens län,-1.483889957940717,52.308627751528256,-0.028367977171746078,0.977386458876119,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Västernorrlands län,-4.602366716238162,60.03698639015837,-0.07665885636445953,0.9389431432349041,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Västmanlands län,-35.787037271121214,102.51519863670046,-0.3490900641761957,0.7272527314801958,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Västra Götalands län,40.564955760569426,44.774391476914914,0.9059856409547002,0.3656293898342805,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Örebro län,-40.73650050643677,72.45956064115155,-0.5621963498810054,0.5743783079857274,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,region_Östergötlands län,-28.407465967438338,54.66321343706548,-0.5196815953775613,0.6036470573643773,363,318,0.27171904746926057
extended_company_controls,ols_equal_weights,class_Startup,22.770513650296074,49.52006483479545,0.45982398702952204,0.6459567801261075,363,318,0.27171904746926057
extended_company_controls,wls_by_employees,Intercept,146.97195525616365,149.25850024720302,0.9846806380390237,0.32552955313929366,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,log_turnover_2024,155.02571509506117,68.02252199847791,2.279035098088984,0.02332743016871256,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,log_employees_2024,-175.11461745070343,77.81762776406055,-2.2503206854575786,0.025111750445010742,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,time_span,-21.753962112851216,64.58999528075698,-0.3368008004690516,0.7364892324697816,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,log_turnover_per_employee_2024,-142.30694905555964,67.43010514453216,-2.1104364104213347,0.03560136087434923,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,firm_age_2024,-6.993519960347882,64.53539616132043,-0.10836719655157984,0.9137727649003097,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,log_personnel_costs,-0.43329622495378994,5.045766823382701,-0.08587321612759476,0.9316212448449595,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,board_women_share,25.39258868801925,21.543074045961912,1.1786891988508437,0.23940315442000637,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_C,-35.415036713304715,65.5979816311253,-0.5398799754610254,0.5896576612271189,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_E,-87.47328595528919,105.56266513167141,-0.8286384759818368,0.4079305111261988,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_F,1.9889546275898373,78.35099208212719,0.02538518753540508,0.9797636480849006,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_G,2.7298005304766617,67.0605043637125,0.040706531458087274,0.9675553994895025,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_H,-31.121816501648265,91.98794402654693,-0.3383249493288683,0.73534158375403,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_I,-106.07387620115428,92.71814289321892,-1.1440466007102494,0.25346473870163255,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_J,-9.93820256653172,65.76910101600474,-0.15110747163950566,0.8799867487990695,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_K,-12.660223446064647,62.20098573822872,-0.2035373442367116,0.8388452428378735,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_L,129.0380191309228,72.38161804392718,1.782745711108749,0.07558156587773099,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_M,-64.49386967723147,118.32598952884061,-0.5450524431195383,0.5860995055413236,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_N,-39.81178553744217,63.496478953929035,-0.6269920189799547,0.5311143484725798,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_O,-58.377255790014374,76.05829365719225,-0.7675330721082261,0.44333414831144224,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_Q,5.004774624171961,73.41956763473695,0.06816676787134954,0.9456957216593143,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_R,-63.56883754170018,74.91739800033659,-0.8485190254660816,0.3967872371114731,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_S,-8.597956338026458,87.37009058997909,-0.09840846312470919,0.9216699552473667,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,sec_T,-50.902883102356135,91.46021210360358,-0.5565576760820844,0.5782211197495659,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Dalarnas län,107.52815822232711,82.55720773292092,1.3024684479420523,0.19369878517789524,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Gotlands län,-7.8210899385872485,96.52142998020003,-0.08102956970479645,0.9354694096571714,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Gävleborgs län,89.23232306661846,61.29960674846755,1.4556752938525044,0.1464689029902284,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Hallands län,-64.78941941403212,55.99232713180414,-1.157112460454089,0.24809484723077088,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Jämtlands län,-60.97160442393985,62.698887819108464,-0.9724511318262619,0.33156526803676767,363,318,0.2666226303082333
extended_company_controls,wls_by_employees,region_Jönköpings län,25.267772371114816,64.07823930290334,0.3943268829792886,0.6936040304626638,363,318,0.2666226303082333
