Org Number,Legal Name,SNI Code,Region,Classification,turnover_first_year,turnover_last_year,turnover_first_value,turnover_last_value,turnover_cagr_pct,employees_first_year,employees_last_year,employees_first_value,employees_last_value,employees_cagr_pct,turnover_2023,turnover_2024,employees_2023,employees_2024,efficiency_growth_gap_pct,cagr_per_employee,turnover_per_employee_2024,scalability_ratio,sni_2digit,division_interval,section_code,section_desc,sni_category
ORG_04773,Company_04773,62020,Skåne län,Startup,2022.0,2024.0,715000.0,1017000.0,19.26347397160717,2022.0,2024.0,2.0,7.0,87.08286933869707,712000.0,1017000.0,3.0,7.0,-67.8193953670899,2.7519248530867384,145285.7142857143,0.22120853524801173,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_04798,Company_04798,70220,Västra Götalands län,Startup,2022.0,2024.0,1960000.0,4065000.0,44.01317966897109,2022.0,2024.0,2.0,2.0,0.0,3922000.0,4065000.0,2.0,2.0,44.01317966897109,22.006589834485546,2032500.0,,70,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_04842,Company_04842,62010,Värmlands län,Startup,2022.0,2024.0,833000.0,1046000.0,12.05812245939002,2022.0,2024.0,2.0,4.0,41.42135623730952,813000.0,1046000.0,3.0,4.0,-29.363233777919497,3.014530614847505,261500.0,0.29110882778214997,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_04901,Company_04901,58290,Västerbottens län,Startup,2022.0,2024.0,230000.0,5575000.0,392.33251400636345,2022.0,2024.0,2.0,6.0,73.20508075688772,1597000.0,5575000.0,3.0,6.0,319.12743324947576,65.38875233439391,929166.6666666666,5.359361808633066,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_04914,Company_04914,72190,Skåne län,Startup,2022.0,2024.0,857000.0,2205000.0,60.40351684019416,2022.0,2024.0,3.0,5.0,29.09944487358056,1150000.0,2205000.0,4.0,5.0,31.3040719666136,12.080703368038831,441000.0,2.075761826475069,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_04976,Company_04976,62010,Västra Götalands län,Startup,2022.0,2024.0,3000.0,696000.0,778.6827984539975,2023.0,2024.0,1.0,2.0,100.0,521000.0,696000.0,1.0,2.0,678.6827984539975,389.34139922699876,348000.0,7.7868279845399755,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_04980,Company_04980,58290,Stockholms län,Startup,2022.0,2024.0,1255000.0,338000.0,-13.332707206208745,2022.0,2024.0,3.0,1.0,-17.283933200393964,513000.0,338000.0,5.0,1.0,3.9512259941852186,-13.332707206208745,338000.0,0.7713931228283644,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_05014,Company_05014,46460,Västernorrlands län,Startup,2023.0,2024.0,524000.0,1026000.0,95.80152671755727,2023.0,2024.0,1.0,1.0,0.0,524000.0,1026000.0,1.0,1.0,95.80152671755727,95.80152671755727,1026000.0,,46,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_05037,Company_05037,62010,Stockholms län,Startup,2022.0,2024.0,500000.0,5463000.0,230.54500450014368,2022.0,2024.0,2.0,7.0,87.08286933869707,1564000.0,5463000.0,4.0,7.0,143.4621351614466,32.93500064287767,780428.5714285715,2.647420856144163,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_05128,Company_05128,58290,Stockholms län,Startup,2022.0,2024.0,32000.0,558000.0,317.5823272122517,2023.0,2024.0,3.0,6.0,100.0,162000.0,558000.0,3.0,6.0,217.5823272122517,52.930387868708614,93000.0,3.175823272122517,58,58-60,J,"PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES","58-60 J - PUBLISHING, BROADCASTING, AND CONTENT PRODUCTION AND DISTRIBUTION ACTIVITIES"
ORG_05295,Company_05295,62010,Stockholms län,Startup,2023.0,2024.0,263000.0,1267000.0,381.7490494296578,2023.0,2024.0,1.0,2.0,100.0,263000.0,1267000.0,1.0,2.0,281.7490494296578,190.8745247148289,633500.0,3.817490494296578,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_05319,Company_05319,72190,Uppsala län,Startup,2023.0,2024.0,25000.0,799000.0,778.6827984539975,2023.0,2024.0,5.0,5.0,0.0,25000.0,799000.0,5.0,5.0,778.6827984539975,155.7365596907995,159800.0,,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_05382,Company_05382,26510,Norrbottens län,Startup,2023.0,2024.0,1583000.0,1560000.0,-1.452937460518,2023.0,2024.0,1.0,1.0,0.0,1583000.0,1560000.0,1.0,1.0,-1.452937460518,-1.452937460518,1560000.0,,26,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_05502,Company_05502,72110,Västra Götalands län,Startup,2023.0,2024.0,60000.0,872000.0,778.6827984539975,2023.0,2024.0,3.0,7.0,133.33333333333334,60000.0,872000.0,3.0,7.0,645.3494651206641,111.2403997791425,124571.42857142857,5.840120988404981,72,69-75,N,"PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES","69-75 N - PROFESSIONAL, SCIENTIFIC AND TECHNICAL ACTIVITIES"
ORG_05587,Company_05587,66190,Västra Götalands län,Startup,2023.0,2024.0,3606000.0,26845000.0,644.4536882972823,2023.0,2024.0,1.0,3.0,157.33333333333425,3606000.0,26845000.0,1.0,3.0,487.120354963948,214.8178960990941,8948333.333333334,4.096103951042024,66,64-66,L,FINANCIAL AND INSURANCE ACTIVITIES,64-66 L - FINANCIAL AND INSURANCE ACTIVITIES
ORG_05611,Company_05611,32501,Västra Götalands län,Startup,2023.0,2024.0,87000.0,468000.0,437.9310344827586,2023.0,2024.0,1.0,2.0,100.0,87000.0,468000.0,1.0,2.0,337.9310344827586,218.9655172413793,234000.0,4.379310344827586,32,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_05630,Company_05630,10520,Skåne län,Startup,2023.0,2024.0,50000.0,1480000.0,778.6827984539975,2023.0,2024.0,2.0,2.0,0.0,50000.0,1480000.0,2.0,2.0,778.6827984539975,389.34139922699876,740000.0,,10,10-33,C,MANUFACTURING,10-33 C - MANUFACTURING
ORG_05696,Company_05696,47919,Västra Götalands län,Startup,2023.0,2024.0,190000.0,2965000.0,778.6827984539975,2023.0,2024.0,1.0,3.0,157.33333333333425,190000.0,2965000.0,1.0,3.0,621.3494651206632,259.5609328179992,988333.3333333334,4.949255074919447,47,46-47,G,WHOLESALE AND RETAIL TRADE,46-47 G - WHOLESALE AND RETAIL TRADE
ORG_05721,Company_05721,62020,Västra Götalands län,Startup,2023.0,2024.0,169000.0,431000.0,155.02958579881656,2023.0,2024.0,2.0,3.0,50.0,169000.0,431000.0,2.0,3.0,105.02958579881656,51.67652859960552,143666.66666666666,3.100591715976331,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
ORG_05765,Company_05765,62010,Västra Götalands län,Startup,2023.0,2024.0,20000.0,702000.0,778.6827984539975,2023.0,2024.0,1.0,3.0,157.33333333333425,20000.0,702000.0,1.0,3.0,621.3494651206632,259.5609328179992,234000.0,4.949255074919447,62,61-63,K,"TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES","61-63 K - TELECOMMUNICATION, COMPUTER PROGRAMMING, CONSULTING, COMPUTING INFRASTRUCTURE AND OTHER INFORMATION SERVICE ACTIVITIES"
